thang,vung,tinh,quan,warehouse_id,warehouse_name,ten_kh,vol,kl,so_ngay,so_ngay_tren_1000,vol_tb_ngay,kl_tb_ngay,pct_duoi_5kg,pct_noi_vung,pct_lien_vung,pct_opr,pct_gio_0_9,pct_gio_9_19,pct_gio_19p,vol_delivered,pct_odr,pct_longtail,order_code_mau,pct_rot_lc
2026-03,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,Điện Tử Minh Châu,19,43.0,13,0,1.461538462,3.307692308,0.894736842,0.473684211,0.526315789,0.210526316,0.631578947,0.368421053,0.0,19,0.947368421,0.157894737,VNGH80986264901,0.555555556
2026-05,HCM,Hồ Chí Minh,Huyện Củ Chi,21099000,Bưu Cục 02 Đường Số 28 - Củ Chi - HCM,Phan Thanh Thoảng,28,76.994,12,0,2.333333333,6.416166667,0.821428571,0.214285714,0.785714286,0.5,0.142857143,0.321428571,0.535714286,22,0.909090909,0.181818182,VNGH80321146206,0.0
2026-03,HCM,Hồ Chí Minh,Quận 12,22498000,Bưu Cục 47/2 Lê Văn Khương-Q.12-HCM,Cánh cụt nailbox,3,0.8,1,0,3.0,0.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1.0,0.0,VNGH80571274509,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,RareToyDiscoveriesStudio,2,4.0,2,0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,0.0,VNGH80129195603,0.0
2026-04,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,22473000,Bưu Cục 13 Đường Số 8-Hiệp Bình Phước-Q.Thủ Đức-HCM,ẢNH MÀU THẾ VINH,2,0.332,2,0,1.0,0.166,1.0,0.5,0.5,0.5,0.0,1.0,0.0,2,0.5,0.5,VNGH80158105604,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Oai,22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,Shop nhà mía1,29,7.0,13,0,2.230769231,0.538461538,1.0,0.103448276,0.896551724,0.620689655,0.068965517,0.655172414,0.275862069,29,0.931034483,0.068965517,VNGH80769406108,0.0
2026-05,HNO,Hà Nội,Quận Hoàng Mai,22612000,Bưu Cục Cồng Kềnh 268 Trần Điền-Q.Hoàng Mai-HN,LUMI51,163,24.276,12,0,13.58333333,2.023,1.0,0.116564417,0.883435583,0.300613497,0.214723926,0.472392638,0.312883436,162,0.907407407,0.104938272,VNGH80859016009,0.0
2026-04,HNO,Hà Nội,Huyện Thanh Oai,22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,PL Jeans,208,105.0,13,0,16.0,8.076923077,1.0,0.355769231,0.644230769,0.961538462,0.019230769,0.908653846,0.072115385,208,0.831730769,0.221153846,VNGH80144795610,0.149038462
2026-04,HCM,Hồ Chí Minh,Quận 6,1418,Bưu Cục 119 Nguyễn Văn Luông-Q.6-HCM,Happy small,1,0.4,1,0,1.0,0.4,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80547275002,0.0
2026-03,HNO,Hà Nội,Quận Thanh Xuân,20384000,Bưu Cục 8B Nguyễn Lân-Q.Thanh Xuân-HN,Phương Anh Pharmacy,61,32.5,3,0,20.33333333,10.83333333,1.0,0.327868852,0.672131148,1.0,0.0,1.0,0.0,61,0.918032787,0.081967213,VNGH80967504701,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Trì,20357000,Bưu Cục 882 Kim Giang-Thanh Trì-HN,Nha.dep,235,222.278,15,0,15.66666667,14.81853333,0.995744681,0.468085106,0.531914894,0.404255319,0.676595745,0.323404255,0.0,233,0.944206009,0.064377682,VNGH80570116208,0.165957447
2026-03,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,LiDu.Beauty,5,1.432,4,0,1.25,0.358,1.0,0.4,0.6,0.8,0.2,0.4,0.4,5,0.6,0.4,VNGH80195324705,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,22285000,Bưu Cục Khu Đất Dịch Vụ Hòa Bình-Yên Nghĩa-Hà Đông-HN,ECO.HOME.,6132,13407.42,28,0,219.0,478.8364286,0.997879974,0.388943249,0.611056751,0.962002609,0.069960861,0.930039139,0.0,6123,0.902825412,0.171647885,VNGH80079085610,0.015981735
2026-04,HCM,Hồ Chí Minh,Quận Tân Phú,22730000,Bưu Cục 58 Lê Thúc Hoạch-Q.Tân Phú-HCM,AZSHOP ONLINE,3,3.45,3,0,1.0,1.15,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3,1.0,0.0,VNGH80458885609,0.0
2026-03,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,20519000,Bưu Cục 10 Đường số 8-Linh Xuân-Q.Thủ Đức-HCM,Ông Chú Boxer,163,109.358,5,0,32.6,21.8716,1.0,0.085889571,0.914110429,1.0,0.0,1.0,0.0,163,0.828220859,0.27607362,VNGH80166114410,0.0
2026-03,HNO,Hà Nội,Quận Hoàng Mai,21354000,Bưu Cục 29 Hưng Phúc-Yên Sở-Q.Hoàng Mai-HN,Thông Gió Hút Mùi-Đức Thắng,8,4.832,8,0,1.0,0.604,1.0,0.375,0.625,1.0,0.5,0.5,0.0,8,1.0,0.375,VNGH80291134908,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,Huy Hân Gia Dụng,591,460.9,11,0,53.72727273,41.9,1.0,0.201353638,0.798646362,0.839255499,0.148900169,0.851099831,0.0,590,0.876271186,0.179661017,VNGH80171875209,0.008460237
2026-03,HCM,Hồ Chí Minh,Quận 5,20026000,Bưu Cục 63 Ký Hòa-Q.5-HCM,John502002,1,1.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80138364310,0.0
2026-04,HNO,Hà Nội,Quận Hai Bà Trưng,20047000,Bưu Cục 53 Lãng Yên-Q.Hai Bà Trưng-HN,Đồ Chơi Ô Tô Chợ Trời,4,114.0,3,0,1.333333333,38.0,0.0,0.5,0.5,1.0,0.25,0.5,0.25,4,0.5,0.5,VNGH80833665609,0.0
2026-05,HCM,Hồ Chí Minh,Quận 12,2451,Bưu Cục 1130 Đông Hưng Thuận 05-Q.12-HCM,SLD - Solid Studio,218,99.25,19,0,11.47368421,5.223684211,1.0,0.623853211,0.376146789,0.573394495,0.073394495,0.816513761,0.110091743,209,0.909090909,0.09569378,VNGH80949276206,0.0
2026-03,HNO,Hà Nội,Quận Hai Bà Trưng,20081000,Bưu Cục 16A Hòa Mã -Q.Hai Bà Trưng-HN,Tóc Kẹp Phím Hiền Bê Toupee,46,14.391,16,0,2.875,0.8994375,1.0,0.0,1.0,0.97826087,0.0,1.0,0.0,46,0.934782609,0.108695652,VNGH80058494709,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Bình Chánh,21677000,Bưu Cục 26 Bùi Thanh Khiết-Tân Túc-Bình Chánh,VulnerabVN,58,20.095,10,0,5.8,2.0095,1.0,0.793103448,0.206896552,0.206896552,0.25862069,0.534482759,0.206896552,58,0.862068966,0.155172414,VNGH80699665907,0.0
2026-03,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,CAVERA VN,335,59.276,5,0,67.0,11.8552,1.0,0.113432836,0.886567164,0.770149254,0.707462687,0.250746269,0.041791045,335,0.895522388,0.143283582,VNGH80703624410,0.0
2026-03,HNO,Hà Nội,Quận Cầu Giấy,20123000,Bưu Cục 7C10 Nguyễn Phong Sắc-Cầu Giấy-Hà Nội,70mai Việt Nam,302,156.984,3,0,100.6666667,52.328,0.996688742,0.509933775,0.490066225,0.350993377,0.649006623,0.350993377,0.0,302,0.817880795,0.251655629,VNGH80301354909,0.046357616
2026-03,HNO,Hà Nội,Huyện Hoài Đức,22816000,Bưu Cục 1057/9/26 Ngãi Cầu-Hoài Đức-HN,Chú Béo Đồ Ăn Vặt1,478,718.45,25,0,19.12,28.738,0.99790795,0.085774059,0.914225941,0.541841004,0.39748954,0.60251046,0.0,477,0.882599581,0.155136268,VNGH80823534908,0.014675052
2026-05,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,TRAN NHAT TOAN,73,14.6,10,0,7.3,1.46,1.0,0.397260274,0.602739726,0.726027397,0.0,0.602739726,0.397260274,72,0.722222222,0.277777778,VNGH80087256004,0.260273973
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,22730000,Bưu Cục 58 Lê Thúc Hoạch-Q.Tân Phú-HCM,Anna Baby & Beauty,27,13.5,9,0,3.0,1.5,1.0,0.777777778,0.222222222,0.888888889,0.074074074,0.740740741,0.185185185,27,0.925925926,0.185185185,VNGH80836694904,0.0
2026-05,HNO,Hà Nội,Huyện Hoài Đức,22816000,Bưu Cục 1057/9/26 Ngãi Cầu-Hoài Đức-HN,Hưng Thịnh Auto,11,4.2,2,0,5.5,2.1,1.0,0.363636364,0.636363636,0.363636364,0.0,1.0,0.0,11,0.909090909,0.090909091,VNGH80061616002,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Hóc Môn,20944000,Bưu Cục 309 Nguyễn Thị Ngâu-Hóc Môn-HCM,Bao bì AN THUẬN HƯNG,14,10.1,7,0,2.0,1.442857143,1.0,0.642857143,0.357142857,0.214285714,0.285714286,0.428571429,0.285714286,14,0.928571429,0.071428571,VNGH80910836204,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,21428000,Bưu Cục Hương Lộ 2-Bình Trị Đông A-Bình Tân,Hamy shop chuyên đồ bộ bigsize,221,56.1,25,0,8.84,2.244,1.0,0.461538462,0.538461538,0.764705882,0.208144796,0.524886878,0.266968326,221,0.891402715,0.194570136,VNGH80853645609,0.040723982
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,COOFARI Tool Factory Store,10849,6655.815,31,0,349.9677419,214.7037097,0.986173841,0.640519864,0.359480136,0.698221034,0.442990137,0.350631395,0.206378468,10824,0.895602365,0.165096083,VNGH80240884908,0.011759823
2026-04,HNO,Hà Nội,Quận Nam Từ Liêm,20936000,Bưu Cục 631 Phúc Diễn-Q.Nam Từ Liêm-HN,Shop Đồ Da Davis,4,0.8,3,0,1.333333333,0.266666667,1.0,0.0,1.0,0.0,0.25,0.75,0.0,4,1.0,0.0,VNGH80778435509,0.0
2026-04,HNO,Hà Nội,Quận Hoàng Mai,22925000,Bưu Cục 79/9B Thanh Đàm-Q.Hoàng Mai-HN,JERRY CHERRY BLOSSOM,168,112.661,14,0,12.0,8.047214286,1.0,0.279761905,0.720238095,0.589285714,0.285714286,0.511904762,0.202380952,168,0.910714286,0.148809524,VNGH80289125608,0.029761905
2026-05,HNO,Hà Nội,Huyện Gia Lâm,20099000,Bưu cục 148 Trâu Quỳ-Gia Lâm-HN,Nàng Sơ mi,34,18.8,9,0,3.777777778,2.088888889,1.0,0.323529412,0.676470588,0.882352941,0.029411765,0.970588235,0.0,34,0.882352941,0.176470588,VNGH80806806004,0.0
2026-04,HNO,Hà Nội,Quận Cầu Giấy,22952000,Bưu Cục 85C Nguyễn Khang-Q.Cầu Giấy-HN,Sugar Crush Club,39,20.855,5,0,7.8,4.171,1.0,0.307692308,0.692307692,0.538461538,0.0,0.743589744,0.256410256,39,0.794871795,0.230769231,VNGH80148935610,0.256410256
2026-04,HNO,Hà Nội,Huyện Hoài Đức,20374000,Bưu Cục 219 Sơn Đồng-Hoài Đức-HN,Tô Nhung HLC,25,26.25,15,0,1.666666667,1.75,0.96,0.0,1.0,0.48,0.12,0.8,0.08,25,0.92,0.2,VNGH80590165606,0.0
2026-04,HNO,Hà Nội,Huyện Hoài Đức,22816000,Bưu Cục 1057/9/26 Ngãi Cầu-Hoài Đức-HN,CMB audio  - lộc phát,3,0.5,2,0,1.5,0.25,1.0,0.333333333,0.666666667,1.0,0.0,1.0,0.0,3,1.0,0.0,VNGH80931105610,0.0
2026-05,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,20519000,Bưu Cục 10 Đường số 8-Linh Xuân-Q.Thủ Đức-HCM,Me Lingerie,369,96.19,18,0,20.5,5.343888889,1.0,0.311653117,0.688346883,0.967479675,0.417344173,0.582655827,0.0,341,0.93255132,0.064516129,VNGH80104586207,0.002710027
2026-05,HNO,Hà Nội,Huyện Gia Lâm,20211000,Bưu cục 602 Hà Huy Tập-Gia Lâm-HN,Shop của Lenn,14,7.0,9,0,1.555555556,0.777777778,1.0,0.5,0.5,0.714285714,0.071428571,0.714285714,0.214285714,12,0.833333333,0.166666667,VNGH80942226203,0.0
2026-03,HNO,Hà Nội,Quận Hoàng Mai,21588000,Bưu Cục 84 Đặng Xuân Bảng-Đại Kim-Hoàng Mai-HN,Dlinh.shh,36,7.8,3,0,12.0,2.6,1.0,0.388888889,0.611111111,0.0,0.805555556,0.0,0.194444444,36,0.833333333,0.194444444,VNGH80949894409,0.0
2026-03,HNO,Hà Nội,Quận Nam Từ Liêm,20087000,Bưu Cục C14 Bắc Hà-Q.Nam Từ Liêm-HN,Nguyễn Duy Đạt Light,1,0.4,1,0,1.0,0.4,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80648014608,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,22531000,Bưu Cục Chuyên Lấy 1162/6A Tỉnh Lộ 10-Q.Bình Tân-HCM,Goodwmahrsagea,6,2.4,5,0,1.2,0.48,1.0,0.5,0.5,0.666666667,0.0,1.0,0.0,6,0.333333333,0.833333333,VNGH80592355510,0.0
2026-05,HCM,Hồ Chí Minh,Quận Gò Vấp,22033000,Bưu Cục Phan Huy Ích-Gò Vấp-HCM,Kẹo Mứt Lộc Vàng Phú Gia,2,0.9,2,0,1.0,0.45,1.0,0.5,0.5,0.5,0.0,0.5,0.5,2,0.5,0.5,VNGH80243896107,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22477000,Bưu Cục 371 Nguyễn Kiệm-Q.Gò Vấp-HCM,Rubystore 154,214,43.2,29,0,7.379310345,1.489655172,1.0,0.126168224,0.873831776,0.948598131,0.0,0.976635514,0.023364486,214,0.873831776,0.144859813,VNGH80821485609,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Thạnh,20963000,Bưu Cục 27 Nguyễn Xí-Q.Bình Thạnh-HCM,Sỉ lẻ Tã Bỉm NW,4,5.0,4,0,1.0,1.25,1.0,0.0,1.0,0.25,0.25,0.5,0.25,4,0.5,0.5,VNGH80126824805,0.0
2026-05,HNO,Hà Nội,Huyện Hoài Đức,21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,VERIN462,1,2.0,1,0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80286705903,0.0
2026-05,HNO,Hà Nội,Quận Hà Đông,20620000,Bưu cục 36 TT9 KĐT Văn Phú-Q.Hà Đông-HN,tivaeshop,5,10.31,4,0,1.25,2.5775,1.0,0.6,0.4,0.2,0.0,0.6,0.4,5,0.8,0.4,VNGH80685066103,0.2
2026-04,HNO,Hà Nội,Quận Bắc Từ Liêm,21450000,Bưu Cục 155 Phú Diễn-Phú Diễn-Bắc Từ Liêm-HN,Phụ Kiện Mèo Con Store,225,50.433,28,0,8.035714286,1.801178571,1.0,0.248888889,0.751111111,0.942222222,0.0,1.0,0.0,225,0.888888889,0.133333333,VNGH80985425701,0.008888889
2026-04,HNO,Hà Nội,Quận Hoàng Mai,22925000,Bưu Cục 79/9B Thanh Đàm-Q.Hoàng Mai-HN,Easter Lily NEVA,2,1.5,1,0,2.0,1.5,1.0,0.5,0.5,0.0,1.0,0.0,0.0,2,1.0,0.0,VNGH80297375608,0.0
2026-04,HCM,Hồ Chí Minh,Quận 7,22257000,Bưu Cục 31-31A Lý Phục Man-Bình Thuận-Quận 7-HCM,Tiệm của Bơ - Hàng Mỹ,69,41.166,16,0,4.3125,2.572875,1.0,0.173913043,0.826086957,0.826086957,0.188405797,0.579710145,0.231884058,67,0.925373134,0.089552239,VNGH80293605507,0.014492754
2026-03,HCM,Hồ Chí Minh,Quận Phú Nhuận,20555000,Bưu Cục 58 Trương Quốc Dung-Q.Phú Nhuận-HCM,Phụ kiện Candy Craft,23,4.388,11,0,2.090909091,0.398909091,1.0,0.565217391,0.434782609,0.956521739,0.043478261,0.608695652,0.347826087,23,0.869565217,0.130434783,VNGH80555674809,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,TAIKO MIỀN NAM,1,20.0,1,0,1.0,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80019195502,0.0
2026-03,HCM,Hồ Chí Minh,Quận 12,22076000,Bưu Cục 92 Tân Chánh Hiệp 03-Tân Chánh Hiệp-Quận 12-HCM,Quỳnh Anh Shop Q12,4,3.7,2,0,2.0,1.85,1.0,0.25,0.75,0.0,0.25,0.75,0.0,4,0.75,0.25,VNGH80661954904,0.0
2026-04,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,PHAM THI HOA DAO,1,1.333,1,0,1.0,1.333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80654145505,0.0
2026-03,HCM,Hồ Chí Minh,Quận 8,2534,Bưu Cục 903B Tạ Quang Bửu-Q.8-HCM,Nến Bơ Giá Sỉ Yến Thuỷ,8,22.266,4,0,2.0,5.5665,0.875,0.625,0.375,0.375,0.25,0.5,0.25,8,1.0,0.0,VNGH80364904906,0.0
2026-03,HCM,Hồ Chí Minh,Quận 7,22257000,Bưu Cục 31-31A Lý Phục Man-Bình Thuận-Quận 7-HCM,Minh Nguyệt shop 678,25,4.15,11,0,2.272727273,0.377272727,1.0,1.0,0.0,0.56,0.12,0.88,0.0,25,0.96,0.16,VNGH80977164908,0.0
2026-04,HNO,Hà Nội,Huyện Quốc Oai,1285,Bưu cục Quốc Oai-HN,Shop Huyền Thoại 999,4,4.7,1,0,4.0,4.7,1.0,0.75,0.25,1.0,0.0,1.0,0.0,4,1.0,0.0,VNGH80550095606,0.0
2026-03,HCM,Hồ Chí Minh,Quận 12,22076000,Bưu Cục 92 Tân Chánh Hiệp 03-Tân Chánh Hiệp-Quận 12-HCM,Ốcc SÊNN 0314,77,13.268,15,0,5.133333333,0.884533333,1.0,0.233766234,0.766233766,0.753246753,0.0,1.0,0.0,76,0.842105263,0.171052632,VNGH80272804904,0.0
2026-05,HNO,Hà Nội,Quận Hà Đông,22421000,Bưu Cục Hàng Vừa 54 Ngõ 80 La Nội-Phường Dương Nội-HN,Màn Hình Xanh Lá,7,2.1,5,0,1.4,0.42,1.0,0.714285714,0.285714286,0.857142857,0.0,1.0,0.0,7,0.857142857,0.142857143,VNGH80936626006,0.142857143
2026-04,HNO,Hà Nội,Quận Long Biên,21527000,Bưu Cục 849 Ngô Gia Tự-Đức Giang-Long Biên-HN,Cửa hàng Su Sóc,1,0.15,1,0,1.0,0.15,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80013705604,0.0
2026-04,HCM,Bình Dương,Huyện Bàu Bàng,20536000,Bưu Cục Đường 743B-Thuận An-Bình Dương,Asklxf,19,4.045,6,0,3.166666667,0.674166667,1.0,0.631578947,0.368421053,0.789473684,0.052631579,0.894736842,0.052631579,19,0.631578947,0.473684211,VNGH80848745701,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,22545000,Bưu Cục Cồng Kềnh 51A Tiến Thành-Q.Hà Đông-HN,Pickleball'Store,30,22.03,15,0,2.0,1.468666667,0.966666667,0.1,0.9,0.766666667,0.0,0.933333333,0.066666667,30,0.933333333,0.166666667,VNGH80872435403,0.0
2026-05,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,21311000,Bưu Cục Tăng Nhơn Phú B-Q.9-HCM,Rèm Cửa Thanh Minh Fabric,1209,565.78,7,0,172.7142857,80.82571429,0.99917287,0.980148883,0.019851117,0.755996691,0.448304384,0.533498759,0.018196857,1128,0.946808511,0.070035461,VNGH80860586207,0.0
2026-03,HCM,Hồ Chí Minh,Quận 12,21486000,Bưu Cục 320 Nguyễn Thị Kiểu-Hiệp Thành-Quận 12-HCM,Thấm Đời,11,20.7,8,0,1.375,2.5875,0.818181818,0.545454545,0.454545455,0.181818182,0.090909091,0.454545455,0.454545455,11,0.909090909,0.181818182,VNGH80234804805,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Thạnh,22520000,Bưu Cục 248A Nơ Trang Long-Q.Bình Thạnh-HCM,TIỆM ĐỒ THÚ CƯNG CẦU VỒNG,5,125.0,3,0,1.666666667,41.66666667,0.0,1.0,0.0,0.4,0.0,1.0,0.0,5,0.8,0.4,VNGH80661335102,0.0
2026-05,HCM,Hồ Chí Minh,Quận 5,20026000,Bưu Cục 63 Ký Hòa-Q.5-HCM,warmbuyt,3,15.0,3,0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.333333333,0.666666667,3,0.666666667,0.333333333,VNGH80967906105,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Bình Chánh,22478000,Bưu Cục 2227 Văn Tiến Dũng-Bình Chánh-HCM,H-H Shop 1125,10,6.1,8,0,1.25,0.7625,1.0,0.5,0.5,0.4,0.1,0.6,0.3,10,0.9,0.1,VNGH80806146107,0.0
2026-03,HCM,Bình Dương,Thành phố Dĩ An,21685000,Bưu cục 10B đường Nguyễn Hiền-Dĩ An-Bình Dương,LUCK CC,20,7.38,10,0,2.0,0.738,1.0,0.3,0.7,0.95,0.0,1.0,0.0,20,0.9,0.15,VNGH80399254908,0.0
2026-05,HNO,Hà Nội,Quận Ba Đình,20053000,Bưu Cục 303 Hoàng Hoa Thám-Q.Ba Đình-HN,Cửa hàng Su Sóc,17,1.566,10,0,1.7,0.1566,1.0,0.470588235,0.529411765,0.823529412,0.176470588,0.647058824,0.176470588,17,0.941176471,0.058823529,VNGH80355096202,0.058823529
2026-05,HNO,Hà Nội,Huyện Phú Xuyên,22001000,Bưu Cục Thôn An Khoái-Phúc Tiến-Phú Xuyên-HN,DẬM GẤU,134,87.4,15,0,8.933333333,5.826666667,1.0,0.186567164,0.813432836,0.679104478,0.320895522,0.679104478,0.0,99,0.888888889,0.111111111,VNGH80650966206,0.0
2026-04,HNO,Hà Nội,Quận Hoàng Mai,20210000,Bưu Cục TT03 Tây Nam Linh Đàm-Q.Hoàng Mai-HN,PHƯỢNG SU CLOTHING,4,1.25,2,0,2.0,0.625,1.0,0.25,0.75,0.25,0.0,1.0,0.0,4,0.75,0.25,VNGH80920635609,0.0
2026-05,HNO,Hà Nội,Quận Nam Từ Liêm,20919000,Bưu Cục Mỹ Đình 2-Q.Nam Từ Liêm-HN,Cô dược sĩ Trâm Anh pharmacy,7,1.176,5,0,1.4,0.2352,1.0,0.428571429,0.571428571,0.571428571,0.285714286,0.571428571,0.142857143,7,0.857142857,0.142857143,VNGH80789096102,0.0
2026-04,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,BanLamViecGo2026,4,10.0,4,0,1.0,2.5,1.0,0.25,0.75,0.25,0.0,1.0,0.0,4,0.75,0.25,VNGH80640245607,0.0
2026-04,HCM,Hồ Chí Minh,Quận 6,1418,Bưu Cục 119 Nguyễn Văn Luông-Q.6-HCM,LABORIE derma Hub,1,0.45,1,0,1.0,0.45,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,1.0,VNGH80076495010,0.0
2026-05,HCM,Hồ Chí Minh,Quận 11,20052000,Bưu Cục 295F Lý Thường Kiệt-Quận 11-HCM,Phân tần loa VN,6,4.5,5,0,1.2,0.9,1.0,0.666666667,0.333333333,0.333333333,0.333333333,0.5,0.166666667,5,0.8,0.2,VNGH80566416203,0.0
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,Giày Eva,1058,322.074,30,0,35.26666667,10.7358,1.0,0.575614367,0.424385633,0.508506616,0.399810964,0.533081285,0.06710775,1057,0.852412488,0.171239357,VNGH80769134908,0.019848771
2026-03,HCM,Bình Dương,Thành phố Dĩ An,21307000,Bưu Cục KDC Đồng Chàm-Dĩ An-Bình Dương,TholuxVN,1,0.733,1,0,1.0,0.733,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80709704705,0.0
2026-04,HNO,Hà Nội,Huyện Gia Lâm,20211000,Bưu cục 602 Hà Huy Tập-Gia Lâm-HN,Isogoods,29,27.9,2,0,14.5,13.95,1.0,0.275862069,0.724137931,0.310344828,0.689655172,0.310344828,0.0,29,0.827586207,0.172413793,VNGH80264145609,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Hóc Môn,20944000,Bưu Cục 309 Nguyễn Thị Ngâu-Hóc Môn-HCM,Phụ kiện nhôm kính Quỳnh Quỳnh,12,18.0,9,0,1.333333333,2.0,1.0,0.083333333,0.916666667,0.583333333,0.166666667,0.416666667,0.416666667,11,0.818181818,0.090909091,VNGH80824416203,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,21667000,Bưu Cục 107 Đường 3D-Bình Hưng Hòa B-Bình Tân-HCM,Kim Khí Phong Phú,846,584.2,29,0,29.17241379,20.14482759,1.0,0.137115839,0.862884161,0.509456265,0.495271868,0.485815603,0.01891253,844,0.872037915,0.167061611,VNGH80431674909,0.013002364
2026-05,HNO,Hà Nội,Quận Long Biên,22354000,Bưu Cục Khu tái định cư X6-Thạch Bàn-HN,AIR - Sport Change Live,63,16.364,16,0,3.9375,1.02275,1.0,0.396825397,0.603174603,0.984126984,0.126984127,0.873015873,0.0,56,0.910714286,0.089285714,VNGH80426076207,0.031746032
2026-04,HCM,Hồ Chí Minh,Quận 10,2441,Bưu Cục 16A Lê Hồng Phong-Q.10-HCM,Tiger Việt Nam,1,1.2,1,0,1.0,1.2,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80770735208,0.0
2026-04,HNO,Hà Nội,Huyện Phúc Thọ,22931000,Bưu Cục 203 Tỉnh Lộ 417-Phúc Thọ-HN,Gốm sứ Gia Hân,1,3.0,1,0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80177685604,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,KhaMinhLTD,1,9.0,1,0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80577204407,0.0
2026-03,HNO,Hà Nội,Huyện Thanh Oai,22182000,Bưu Cục Thôn Mới-Cao Dương-Thanh Oai-HN,LEOTEX,5,12.33,3,0,1.666666667,4.11,1.0,0.4,0.6,1.0,0.0,1.0,0.0,5,0.8,0.2,VNGH80060904502,0.0
2026-03,HNO,Hà Nội,Huyện Thanh Oai,22182000,Bưu Cục Thôn Mới-Cao Dương-Thanh Oai-HN,Khánh. Ngọc Store,70,77.5,20,0,3.5,3.875,0.985714286,0.042857143,0.957142857,0.942857143,0.0,0.971428571,0.028571429,70,0.957142857,0.071428571,VNGH80754084901,0.0
